stock_i_symbol	stock_i_name	stock_j_symbol	stock_j_name	correlation
ABAN.N0000	ABANS ELECTRICALS PLC	TSML.N0000	TEA SMALLHOLDER FACTORIES PLC	0.07860642570261317
ABAN.N0000	ABANS ELECTRICALS PLC	TJL.N0000	TEEJAY LANKA PLC	0.10350024464290367
ABAN.N0000	ABANS ELECTRICALS PLC	AUTO.N0000	THE AUTODROME PLC	0.03681387526580716
ABAN.N0000	ABANS ELECTRICALS PLC	CFLB.N0000	THE COLOMBO FORT LAND AND BUILDING PLC	0.05548585269451337
ABAN.N0000	ABANS ELECTRICALS PLC	RHTL.N0000	THE FORTRESS RESORTS PLC	0.1301882407237833
ABAN.N0000	ABANS ELECTRICALS PLC	KHC.N0000	THE KANDY HOTELS COMPANY (1938) PLC	-0.026362879093482738
ABAN.N0000	ABANS ELECTRICALS PLC	SERV.N0000	THE KINGSBURY PLC	-0.014775790574155989
ABAN.N0000	ABANS ELECTRICALS PLC	LHCL.N0000	THE LANKA HOSPITALS CORPORATION PLC	0.08590356339132105
ABAN.N0000	ABANS ELECTRICALS PLC	NEH.N0000	THE NUWARA ELIYA HOTELS COMPANY PLC	0.008768468916190663
ABAN.N0000	ABANS ELECTRICALS PLC	TAFL.N0000	THREE ACRE FARMS PLC	0.2990547583767153
ABAN.N0000	ABANS ELECTRICALS PLC	TKYO.X0000	TOKYO CEMENT COMPANY (LANKA) PLC	0.10449367554199888
ABAN.N0000	ABANS ELECTRICALS PLC	TKYO.N0000	TOKYO CEMENT COMPANY (LANKA) PLC	0.11228015306744908
ABAN.N0000	ABANS ELECTRICALS PLC	UDPL.N0000	UDAPUSSELLAWA  PLANTATIONS PLC	0.05915408051294647
ABAN.N0000	ABANS ELECTRICALS PLC	UAL.N0000	UNION ASSURANCE PLC	0.13661734966459824
ABAN.N0000	ABANS ELECTRICALS PLC	UBC.N0000	UNION BANK OF COLOMBO PLC	0.05672101465368102
ABAN.N0000	ABANS ELECTRICALS PLC	ALUF.N0000	UNISYST ENGINEERING PLC	0.032394876891060756
ABAN.N0000	ABANS ELECTRICALS PLC	UML.N0000	UNITED MOTORS LANKA PLC	0.006448630696489593
ABAN.N0000	ABANS ELECTRICALS PLC	VFIN.N0000	VALLIBEL FINANCE PLC	0.1827053674813227
ABAN.N0000	ABANS ELECTRICALS PLC	VONE.N0000	VALLIBEL ONE PLC	0.23314743864304271
ABAN.N0000	ABANS ELECTRICALS PLC	VPEL.N0000	VALLIBEL POWER ERATHNA PLC	0.11061197096303392
ABAN.N0000	ABANS ELECTRICALS PLC	VLL.X0000	VIDULLANKA PLC	0.10146546435828803
ABAN.N0000	ABANS ELECTRICALS PLC	VLL.N0000	VIDULLANKA PLC	0.2460026644775715
ABAN.N0000	ABANS ELECTRICALS PLC	CITW.N0000	WASKADUWA BEACH RESORT PLC	0.03164004604005518
ABAN.N0000	ABANS ELECTRICALS PLC	WATA.N0000	WATAWALA  PLANTATIONS  PLC	0.010802264115232448
ABAN.N0000	ABANS ELECTRICALS PLC	WIND.N0000	WINDFORCE PLC	0.12391566212338613
ABAN.N0000	ABANS ELECTRICALS PLC	YORK.N0000	YORK ARCADE HOLDINGS PLC	0.1005448296593379
ABAN.N0000	ABANS ELECTRICALS PLC	AFSL.N0000	ABANS FINANCE PLC	0.02601839961251515
ABAN.N0000	ABANS ELECTRICALS PLC	CHL.N0000	CEYLON HOSPITALS PLC	0.047918349525153094
ABAN.N0000	ABANS ELECTRICALS PLC	HOPL.N0000	HORANA PLANTATIONS PLC	0.036074341625342635
ABAN.N0000	ABANS ELECTRICALS PLC	HUNT.N0000	HUNTER & COMPANY PLC	0.07835337760556761
ABAN.N0000	ABANS ELECTRICALS PLC	KFP.N0000	KEELLS FOOD PRODUCTS PLC	0.014084549555734353
ABAN.N0000	ABANS ELECTRICALS PLC	MAL.N0000	MALWATTE VALLEY PLANTATION PLC	-0.05362934269799565
ABAN.N0000	ABANS ELECTRICALS PLC	MFL.N0000	MULTI FINANCE  PLC	0.05004600385568039
ABAN.N0000	ABANS ELECTRICALS PLC	ONAL.N0000	ON'ALLY HOLDINGS PLC	0.09097193464533655
ABAN.N0000	ABANS ELECTRICALS PLC	HPWR.N0000	RESUS ENERGY PLC	0.0914830862867478
ABAN.N0000	ABANS ELECTRICALS PLC	SELI.N0000	SELINSING PLC	-0.054890881351444286
ABAN.N0000	ABANS ELECTRICALS PLC	SIGV.N0000	SIGIRIYA VILLAGE HOTELS PLC	-0.13760956227072246
ABAN.N0000	ABANS ELECTRICALS PLC	TRAN.N0000	TRANS ASIA HOTELS PLC	0.04432670652535716
ABAN.N0000	ABANS ELECTRICALS PLC	UCAR.N0000	UNION CHEMICALS LANKA PLC	0.014216345123788303
ABAN.N0000	ABANS ELECTRICALS PLC	LPRT.N0000	LAKE HOUSE PRINTERS & PUBLISHERS PLC	0.0879937931348099
ABAN.N0000	ABANS ELECTRICALS PLC	BREW.N0000	CEYLON BEVERAGE HOLDINGS PLC	0.025629872333768015
ABAN.N0000	ABANS ELECTRICALS PLC	PEG.N0000	PEGASUS HOTELS OF CEYLON PLC	0.08536357044167761
ABAN.N0000	ABANS ELECTRICALS PLC	CHL.X0000	CEYLON HOSPITALS PLC	-0.04376158137079431
ABAN.N0000	ABANS ELECTRICALS PLC	LHL.N0000	THE  LIGHTHOUSE  HOTEL  PLC	0.1100318441880949
ABAN.N0000	ABANS ELECTRICALS PLC	JAT.N0000	JAT HOLDINGS PLC	0.10845548108263224
ABAN.N0000	ABANS ELECTRICALS PLC	TESS.N0000	TESS AGRO PLC	0.12108863793388218
ABAN.N0000	ABANS ELECTRICALS PLC	TESS.X0000	TESS AGRO PLC	0.14181452037568223
ABAN.N0000	ABANS ELECTRICALS PLC	EML.N0000	E M L CONSULTANTS PLC	0.015549924252367824
ABAN.N0000	ABANS ELECTRICALS PLC	PACK.N0000	Ex-pack Corrugated Cartons PLC	0.09180371696598741
ABAN.N0000	ABANS ELECTRICALS PLC	LCBF.N0000	LANKA CREDIT AND BUSINESS FINANCE PLC	0.11712746382699708
ABAN.N0000	ABANS ELECTRICALS PLC	CALT.N0000	CAPITAL ALLIANCE PLC	0.11371842279692518
ABAN.N0000	ABANS ELECTRICALS PLC	COOP.N0000	Co-operative Insurance Company PLC	0.10147042028768344
ABAN.N0000	ABANS ELECTRICALS PLC	EXT.N0000	EXTERMINATORS PLC	0.12701364149126237
ABAN.N0000	ABANS ELECTRICALS PLC	HELA.N0000	HELA APPAREL HOLDINGS PLC	0.158321604866733
ABAN.N0000	ABANS ELECTRICALS PLC	HBS.N0000	hSenid Business Solutions PLC	0.07656168161673199
ABAN.N0000	ABANS ELECTRICALS PLC	KPHL.N0000	KAPRUKA HOLDINGS PLC	0.20001796130418964
ABAN.N0000	ABANS ELECTRICALS PLC	LGIL.N0000	LOLC GENERAL INSURANCE PLC	0.28866139836539806
ABAN.N0000	ABANS ELECTRICALS PLC	MDL.N0000	MYLAND DEVELOPMENTS PLC	0.2656373280712658
ABAN.N0000	ABANS ELECTRICALS PLC	SDF.N0000	SARVODAYA DEVELOPMENT FINANCE PLC	0.03465772995068701
ABAN.N0000	ABANS ELECTRICALS PLC	FCT.N0000	First Capital Treasuries PLC	0.20655877454233304
ABAN.N0000	ABANS ELECTRICALS PLC	LUMX.N0000	LUMINEX PLC	-0.023258704451099888
AEL.N0000	ACCESS ENGINEERING PLC	ACL.N0000	ACL CABLES PLC	0.3641785689643073
AEL.N0000	ACCESS ENGINEERING PLC	APLA.N0000	ACL PLASTICS PLC	0.4066093582923495
AEL.N0000	ACCESS ENGINEERING PLC	ACME.N0000	ACME PRINTING & PACKAGING PLC	0.03294368644476453
AEL.N0000	ACCESS ENGINEERING PLC	AGAL.N0000	AGALAWATTE  PLANTATIONS  PLC	0.2425776287358229
AEL.N0000	ACCESS ENGINEERING PLC	AGST.N0000	AGSTAR PLC	0.385608674574521
AEL.N0000	ACCESS ENGINEERING PLC	AHUN.N0000	AITKEN SPENCE HOTEL HOLDINGS PLC	0.15488559043526423
AEL.N0000	ACCESS ENGINEERING PLC	SPEN.N0000	AITKEN SPENCE PLC	0.20865311916527024
AEL.N0000	ACCESS ENGINEERING PLC	ALLI.N0000	ALLIANCE FINANCE COMPANY PLC	0.35960723041242293
AEL.N0000	ACCESS ENGINEERING PLC	ALUM.N0000	ALUMEX PLC	0.40457275132516535
AEL.N0000	ACCESS ENGINEERING PLC	ABL.N0000	AMANA BANK PLC	0.2018528289117026
AEL.N0000	ACCESS ENGINEERING PLC	ATL.N0000	AMANA TAKAFUL PLC	0.0370279003395099
AEL.N0000	ACCESS ENGINEERING PLC	ATLL.N0000	AMANA TAKAFUL LIFE PLC	0.0016132933668344142
AEL.N0000	ACCESS ENGINEERING PLC	CONN.N0000	HAYLEYS LEISURE PLC	0.18045195058146604
AEL.N0000	ACCESS ENGINEERING PLC	TAP.N0000	AMBEON CAPITAL PLC	0.14208460284537344
AEL.N0000	ACCESS ENGINEERING PLC	GREG.N0000	AMBEON HOLDINGS PLC	0.162330747190954
AEL.N0000	ACCESS ENGINEERING PLC	ALHP.N0000	ANILANA HOTELS AND PROPERTIES PLC	0.057173609930271506
AEL.N0000	ACCESS ENGINEERING PLC	AINS.N0000	ARPICO INSURANCE PLC	0.061430684409542906
AEL.N0000	ACCESS ENGINEERING PLC	AAF.N0000	ASIA ASSET FINANCE PLC	0.13393354638652988
AEL.N0000	ACCESS ENGINEERING PLC	ACAP.N0000	ASIA CAPITAL PLC	0.2324588218770407
AEL.N0000	ACCESS ENGINEERING PLC	ASIY.N0000	ASIA SIYAKA COMMODITIES LIMITED	0.24330575605833896
AEL.N0000	ACCESS ENGINEERING PLC	AHPL.N0000	ASIAN HOTELS AND PROPERTIES PLC	0.1279931371391157
AEL.N0000	ACCESS ENGINEERING PLC	AMSL.N0000	ASIRI SURGICAL HOSPITAL PLC	0.11418041869592278
AEL.N0000	ACCESS ENGINEERING PLC	ASIR.N0000	ASIRI HOSPITAL HOLDINGS PLC	0.13205187328768536
AEL.N0000	ACCESS ENGINEERING PLC	AMF.N0000	ASSOCIATED MOTOR FINANCE COMPANY PLC	0.2573004835926212
AEL.N0000	ACCESS ENGINEERING PLC	BPPL.N0000	B P P L HOLDINGS PLC	0.21958937538429157
AEL.N0000	ACCESS ENGINEERING PLC	BFL.N0000	BAIRAHA FARMS PLC	0.2892708774813682
AEL.N0000	ACCESS ENGINEERING PLC	BALA.N0000	BALANGODA  PLANTATIONS  PLC	0.15527604504717374
AEL.N0000	ACCESS ENGINEERING PLC	BRR.N0000	BANSEI ROYAL RESORTS HIKKADUWA PLC	0.01355015642550095
AEL.N0000	ACCESS ENGINEERING PLC	BERU.N0000	BERUWALA RESORTS PLC	0.06831409935443714
AEL.N0000	ACCESS ENGINEERING PLC	BLI.N0000	BIMPUTH FINANCE PLC	0.0802388228056356
AEL.N0000	ACCESS ENGINEERING PLC	BLUE.N0000	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	0.11211119825583037
AEL.N0000	ACCESS ENGINEERING PLC	BLUE.X0000	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	0.0875799685210226
AEL.N0000	ACCESS ENGINEERING PLC	BOGA.N0000	BOGALA GRAPHITE LANKA PLC	0.247685984153492
AEL.N0000	ACCESS ENGINEERING PLC	BOPL.N0000	BOGAWANTALAWA TEA ESTATES PLC	0.16003832299778276
AEL.N0000	ACCESS ENGINEERING PLC	BRWN.N0000	BROWN & COMPANY PLC	0.23732414451113804
AEL.N0000	ACCESS ENGINEERING PLC	BBH.N0000	BROWNS BEACH HOTELS PLC	0.14410277274312872
AEL.N0000	ACCESS ENGINEERING PLC	BIL.N0000	BROWNS INVESTMENTS PLC	0.34660303086752176
AEL.N0000	ACCESS ENGINEERING PLC	BUKI.N0000	BUKIT DARAH PLC	0.11413009126570663
AEL.N0000	ACCESS ENGINEERING PLC	COLO.N0000	C M HOLDINGS PLC	0.10640616190235673
AEL.N0000	ACCESS ENGINEERING PLC	CTHR.N0000	C T HOLDINGS PLC	0.0612554075016849
AEL.N0000	ACCESS ENGINEERING PLC	CTLD.N0000	C T LAND DEVELOPMENT PLC	0.20072601662635958
AEL.N0000	ACCESS ENGINEERING PLC	CWM.N0000	C. W. MACKIE PLC	0.02944309530052273
AEL.N0000	ACCESS ENGINEERING PLC	CARG.N0000	CARGILLS (CEYLON) PLC	0.08078867155818689
AEL.N0000	ACCESS ENGINEERING PLC	CABO.N0000	CARGO BOAT DEVELOPMENT COMPANY PLC	0.07700774351183991
AEL.N0000	ACCESS ENGINEERING PLC	CARS.N0000	CARSON CUMBERBATCH PLC	0.14211390302764876
AEL.N0000	ACCESS ENGINEERING PLC	CFIN.N0000	CENTRAL FINANCE COMPANY PLC	0.20907856136148684
AEL.N0000	ACCESS ENGINEERING PLC	CIND.N0000	CENTRAL INDUSTRIES PLC	0.40537461054641044
AEL.N0000	ACCESS ENGINEERING PLC	CINS.N0000	CEYLINCO INSURANCE PLC	-0.01579192397382106
AEL.N0000	ACCESS ENGINEERING PLC	CINS.X0000	CEYLINCO INSURANCE PLC	0.13045780143530014
AEL.N0000	ACCESS ENGINEERING PLC	CCS.N0000	CEYLON COLD STORES PLC	0.24700807152825335
AEL.N0000	ACCESS ENGINEERING PLC	GRAN.N0000	CEYLON GRAIN ELEVATORS PLC	0.12551212409767837
AEL.N0000	ACCESS ENGINEERING PLC	GUAR.N0000	CEYLON GUARDIAN INVESTMENT TRUST PLC	0.1674810381373126
AEL.N0000	ACCESS ENGINEERING PLC	CHOT.N0000	CEYLON HOTELS CORPORATION PLC	0.19128468632667142
AEL.N0000	ACCESS ENGINEERING PLC	CINV.N0000	CEYLON INVESTMENT PLC	0.2285323603313063
AEL.N0000	ACCESS ENGINEERING PLC	CTBL.N0000	CEYLON TEA BROKERS PLC	0.2984996851383664
AEL.N0000	ACCESS ENGINEERING PLC	CTC.N0000	CEYLON TOBACCO COMPANY PLC	0.18368554665961942
AEL.N0000	ACCESS ENGINEERING PLC	CHMX.N0000	CHEMANEX PLC	0.1039733736137091
AEL.N0000	ACCESS ENGINEERING PLC	LLUB.N0000	CHEVRON LUBRICANTS  LANKA  PLC	0.48324658481540056
AEL.N0000	ACCESS ENGINEERING PLC	CWL.N0000	CHRISSWORLD PLC	0.22775712651411975
AEL.N0000	ACCESS ENGINEERING PLC	CIC.X0000	C I C HOLDINGS PLC	0.3155946760096733
AEL.N0000	ACCESS ENGINEERING PLC	CIC.N0000	C I C HOLDINGS PLC	0.3513202477584888
AEL.N0000	ACCESS ENGINEERING PLC	CDB.N0000	CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	0.03155539318055772
AEL.N0000	ACCESS ENGINEERING PLC	CDB.X0000	CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	0.12349248780023182
AEL.N0000	ACCESS ENGINEERING PLC	REEF.N0000	CITRUS LEISURE PLC	0.25677240382758904
AEL.N0000	ACCESS ENGINEERING PLC	PHAR.N0000	COLOMBO CITY HOLDINGS PLC	0.0739477771970964
AEL.N0000	ACCESS ENGINEERING PLC	DOCK.N0000	COLOMBO DOCKYARD PLC	0.14623135551797312
AEL.N0000	ACCESS ENGINEERING PLC	CFI.N0000	COLOMBO FORT INVESTMENTS PLC	0.144387107371805
AEL.N0000	ACCESS ENGINEERING PLC	CIT.N0000	COLOMBO INVESTMENT TRUST PLC	-0.07049426808286674
AEL.N0000	ACCESS ENGINEERING PLC	CLND.N0000	COLOMBO LAND AND DEVELOPMENT COMPANY PLC	0.06173296885572995
AEL.N0000	ACCESS ENGINEERING PLC	COMB.X0000	COMMERCIAL BANK OF CEYLON PLC	0.21882032485005995
AEL.N0000	ACCESS ENGINEERING PLC	COMB.N0000	COMMERCIAL BANK OF CEYLON PLC	0.3190316325597057
AEL.N0000	ACCESS ENGINEERING PLC	COCR.N0000	COMMERCIAL CREDIT AND FINANCE PLC	0.22362405486387923
AEL.N0000	ACCESS ENGINEERING PLC	COMD.N0000	COMMERCIAL DEVELOPMENT COMPANY PLC	0.12721135763891261
AEL.N0000	ACCESS ENGINEERING PLC	CLC.N0000	COMMERCIAL LEASING & FINANCE PLC	0.11989969108248108
AEL.N0000	ACCESS ENGINEERING PLC	SOY.N0000	CONVENIENCE FOODS LANKA PLC	-0.002256370926371939
AEL.N0000	ACCESS ENGINEERING PLC	DPL.N0000	DANKOTUWA PORCELAIN PLC	0.2259683665290908
AEL.N0000	ACCESS ENGINEERING PLC	DFCC.N0000	DFCC BANK PLC	0.18197381734156276
AEL.N0000	ACCESS ENGINEERING PLC	DIAL.N0000	DIALOG AXIATA PLC	0.1715092240259618
AEL.N0000	ACCESS ENGINEERING PLC	CALF.N0000	DIALOG FINANCE PLC	0.05780375741854829
AEL.N0000	ACCESS ENGINEERING PLC	DIMO.N0000	DIESEL & MOTOR ENGINEERING PLC	0.37645598122971374
AEL.N0000	ACCESS ENGINEERING PLC	CTEA.N0000	DILMAH CEYLON TEA COMPANY PLC	0.13320148142065968
AEL.N0000	ACCESS ENGINEERING PLC	DIPD.N0000	DIPPED PRODUCTS PLC	0.31534679958841993
AEL.N0000	ACCESS ENGINEERING PLC	DIST.N0000	DISTILLERIES COMPANY OF SRI LANKA PLC	0.13109049213787197
AEL.N0000	ACCESS ENGINEERING PLC	STAF.N0000	DOLPHIN HOTELS PLC	0.08018591730811901
AEL.N0000	ACCESS ENGINEERING PLC	EBCR.N0000	E B CREASY & COMPANY PLC	0.100144016247461
AEL.N0000	ACCESS ENGINEERING PLC	ECL.N0000	E - CHANNELLING PLC	0.16914231545117214
AEL.N0000	ACCESS ENGINEERING PLC	EAST.N0000	EAST WEST PROPERTIES PLC	0.30608220890527893
AEL.N0000	ACCESS ENGINEERING PLC	EMER.N0000	EASTERN MERCHANTS PLC	0.10938439304037403
AEL.N0000	ACCESS ENGINEERING PLC	EDEN.N0000	EDEN HOTEL LANKA PLC	0.19632282163953554
AEL.N0000	ACCESS ENGINEERING PLC	ELPL.N0000	ELPITIYA PLANTATIONS PLC	0.14176225506713017
AEL.N0000	ACCESS ENGINEERING PLC	ETWO.N0000	EQUITY TWO PLC	0.022356574777902448
AEL.N0000	ACCESS ENGINEERING PLC	EXPO.N0000	EXPOLANKA HOLDINGS PLC	0.22904277730136893
AEL.N0000	ACCESS ENGINEERING PLC	CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	0.23654765116892626
AEL.N0000	ACCESS ENGINEERING PLC	GHLL.N0000	GALADARI HOTELS (LANKA) PLC	0.25010664604854016
AEL.N0000	ACCESS ENGINEERING PLC	GEST.N0000	GESTETNER OF CEYLON PLC	0.015624030734740441
AEL.N0000	ACCESS ENGINEERING PLC	WAPO.N0000	GALLE FACE CAPITAL PARTNERS PLC	0.0288741536990718
AEL.N0000	ACCESS ENGINEERING PLC	HAPU.N0000	HAPUGASTENNE PLANTATIONS PLC	0.12768884328066538
AEL.N0000	ACCESS ENGINEERING PLC	HNB.X0000	HATTON NATIONAL BANK PLC	0.18756342227874628
AEL.N0000	ACCESS ENGINEERING PLC	HNB.N0000	HATTON NATIONAL BANK PLC	0.21528105035099912
AEL.N0000	ACCESS ENGINEERING PLC	HPL.N0000	HATTON PLANTATIONS PLC	0.14670023577107527
AEL.N0000	ACCESS ENGINEERING PLC	HAYC.N0000	HAYCARB PLC	0.30990299099348834
AEL.N0000	ACCESS ENGINEERING PLC	MGT.N0000	HAYLEYS FABRIC PLC	0.3276856656976475
AEL.N0000	ACCESS ENGINEERING PLC	HEXP.N0000	HAYLEYS FIBRE PLC	0.14806406888157028
AEL.N0000	ACCESS ENGINEERING PLC	HAYL.N0000	HAYLEYS PLC	0.3543349224848042
AEL.N0000	ACCESS ENGINEERING PLC	HHL.N0000	HEMAS HOLDINGS PLC	0.29372868420669257
AEL.N0000	ACCESS ENGINEERING PLC	CITH.N0000	HIKKADUWA BEACH RESORT PLC	0.03887092351899459
AEL.N0000	ACCESS ENGINEERING PLC	HASU.N0000	HNB ASSURANCE PLC	0.17549231502677073
AEL.N0000	ACCESS ENGINEERING PLC	HNBF.N0000	HNB FINANCE PLC	0.21310500135543545
AEL.N0000	ACCESS ENGINEERING PLC	HNBF.X0000	HNB FINANCE PLC	0.044175828296819084
AEL.N0000	ACCESS ENGINEERING PLC	HSIG.N0000	HOTEL SIGIRIYA PLC	0.004960104643190176
AEL.N0000	ACCESS ENGINEERING PLC	HDFC.N0000	HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL	0.03307279757544033
AEL.N0000	ACCESS ENGINEERING PLC	HUNA.N0000	HUNAS HOLDINGS PLC	0.1666225583577371
AEL.N0000	ACCESS ENGINEERING PLC	HVA.N0000	HVA FOODS PLC	0.22803442886034303
AEL.N0000	ACCESS ENGINEERING PLC	ASPH.N0000	INDUSTRIAL ASPHALTS (CEYLON) PLC	0.04657349160275673
AEL.N0000	ACCESS ENGINEERING PLC	JINS.N0000	JANASHAKTHI INSURANCE PLC	0.23831352878270642
AEL.N0000	ACCESS ENGINEERING PLC	JETS.N0000	JETWING SYMPHONY PLC	0.11131993953230335
AEL.N0000	ACCESS ENGINEERING PLC	JKH.N0000	JOHN KEELLS HOLDINGS PLC	0.32257224985791455
AEL.N0000	ACCESS ENGINEERING PLC	KHL.N0000	JOHN KEELLS HOTELS PLC	0.24505031819123077
AEL.N0000	ACCESS ENGINEERING PLC	JKL.N0000	JOHN KEELLS PLC	0.12523293770754818
AEL.N0000	ACCESS ENGINEERING PLC	KAHA.N0000	KAHAWATTE  PLANTATIONS  PLC	0.01429853915598714
AEL.N0000	ACCESS ENGINEERING PLC	KGAL.N0000	KEGALLE  PLANTATIONS  PLC	0.21110011928702782
AEL.N0000	ACCESS ENGINEERING PLC	KCAB.N0000	KELANI CABLES PLC	0.33129054737739383
AEL.N0000	ACCESS ENGINEERING PLC	TYRE.N0000	KELANI TYRES PLC	0.28889056312074524
AEL.N0000	ACCESS ENGINEERING PLC	KVAL.N0000	KELANI VALLEY PLANTATIONS PLC	0.30127698217982296
AEL.N0000	ACCESS ENGINEERING PLC	KDL.N0000	KELSEY DEVELOPMENTS PLC	0.04235012534178475
AEL.N0000	ACCESS ENGINEERING PLC	KOTA.N0000	KOTAGALA PLANTATIONS PLC	0.289994337866772
AEL.N0000	ACCESS ENGINEERING PLC	LAMB.N0000	KOTMALE HOLDINGS PLC	0.14306701025474028
AEL.N0000	ACCESS ENGINEERING PLC	LFIN.N0000	LB FINANCE PLC	0.34639324288873824
AEL.N0000	ACCESS ENGINEERING PLC	LALU.N0000	LANKA ALUMINIUM INDUSTRIES PLC	0.3694082320611307
AEL.N0000	ACCESS ENGINEERING PLC	ASHO.N0000	LANKA ASHOK LEYLAND PLC	-0.053687045261171476
AEL.N0000	ACCESS ENGINEERING PLC	CERA.N0000	LANKA CERAMIC PLC	0.07367163689199151
AEL.N0000	ACCESS ENGINEERING PLC	LIOC.N0000	LANKA IOC PLC	0.2940003590477092
AEL.N0000	ACCESS ENGINEERING PLC	LMF.N0000	LANKA MILK FOODS (CWE) PLC	0.21130801528590276
AEL.N0000	ACCESS ENGINEERING PLC	ASCO.N0000	LANKA REALTY INVESTMENTS PLC	0.09531649220024707
AEL.N0000	ACCESS ENGINEERING PLC	TILE.N0000	LANKA TILES PLC	0.3663112279149696
AEL.N0000	ACCESS ENGINEERING PLC	LVEN.N0000	LANKA VENTURES PLC	0.02979644647122019
AEL.N0000	ACCESS ENGINEERING PLC	LWL.N0000	LANKA WALLTILE PLC	0.355011286144698
AEL.N0000	ACCESS ENGINEERING PLC	LCEY.N0000	LANKEM CEYLON PLC	0.1141992090761053
AEL.N0000	ACCESS ENGINEERING PLC	LDEV.N0000	LANKEM DEVELOPMENTS PLC	0.29069497002388367
AEL.N0000	ACCESS ENGINEERING PLC	LGL.N0000	LAUGFS GAS PLC	0.14708530873770992
AEL.N0000	ACCESS ENGINEERING PLC	LGL.X0000	LAUGFS GAS PLC	0.008377564446413088
AEL.N0000	ACCESS ENGINEERING PLC	LPL.X0000	LAUGFS POWER PLC	0.102308285013645
AEL.N0000	ACCESS ENGINEERING PLC	LPL.N0000	LAUGFS POWER PLC	0.225675360030871
AEL.N0000	ACCESS ENGINEERING PLC	LITE.N0000	LAXAPANA BATTERIES PLC	0.0847485543546866
AEL.N0000	ACCESS ENGINEERING PLC	SHAW.N0000	LEE HEDGES PLC	0.0174420923230082
AEL.N0000	ACCESS ENGINEERING PLC	LION.N0000	LION BREWERY (CEYLON) PLC	0.019762554841804416
AEL.N0000	ACCESS ENGINEERING PLC	NIFL.N0000	L O L C DEVELOPMENT FINANCE PLC	0.05136632524885136
AEL.N0000	ACCESS ENGINEERING PLC	LOFC.N0000	LOLC FINANCE PLC	0.2864540481384049
AEL.N0000	ACCESS ENGINEERING PLC	LOLC.N0000	L O L C HOLDINGS PLC	0.24981162107161892
AEL.N0000	ACCESS ENGINEERING PLC	HPFL.N0000	LOTUS HYDRO POWER PLC	0.22477760971721997
AEL.N0000	ACCESS ENGINEERING PLC	LVEF.N0000	L V L ENERGY FUND PLC	0.11629615258027787
AEL.N0000	ACCESS ENGINEERING PLC	MEL.N0000	MACKWOODS ENERGY PLC	0.18842554076745552
AEL.N0000	ACCESS ENGINEERING PLC	MADU.N0000	MADULSIMA  PLANTATIONS  PLC	0.24946532005392144
AEL.N0000	ACCESS ENGINEERING PLC	MCPL.N0000	MAHAWELI COCONUT PLANTATIONS PLC	0.11150963749104341
AEL.N0000	ACCESS ENGINEERING PLC	MRH.N0000	MAHAWELI REACH HOTELS PLC	0.04796096977793768
AEL.N0000	ACCESS ENGINEERING PLC	MAL.X0000	MALWATTE VALLEY PLANTATION PLC	0.08484526262451955
AEL.N0000	ACCESS ENGINEERING PLC	MARA.N0000	MARAWILA  RESORTS  PLC	0.0889899204984626
AEL.N0000	ACCESS ENGINEERING PLC	MASK.N0000	MASKELIYA PLANTATIONS PLC	0.2020706239399696
AEL.N0000	ACCESS ENGINEERING PLC	MELS.N0000	MELSTACORP PLC	0.36009599350994037
AEL.N0000	ACCESS ENGINEERING PLC	MSL.N0000	MERCANTILE SHIPPING COMPANY PLC	-0.0017395446359681815
AEL.N0000	ACCESS ENGINEERING PLC	MBSL.N0000	MERCHANT BANK OF SRI LANKA & FINANCE PLC	0.29912059126310503
AEL.N0000	ACCESS ENGINEERING PLC	MHDL.N0000	MILLENNIUM HOUSING DEVELOPERS PLC	0.25226580253350867
AEL.N0000	ACCESS ENGINEERING PLC	MULL.N0000	MULLER & PHIPPS (CEYLON) PLC	0.1281412317567997
AEL.N0000	ACCESS ENGINEERING PLC	NAMU.N0000	NAMUNUKULA PLANTATIONS PLC	0.19277335441990667
AEL.N0000	ACCESS ENGINEERING PLC	CSF.N0000	NATION LANKA FINANCE PLC	0.0666074969739365
AEL.N0000	ACCESS ENGINEERING PLC	NDB.N0000	NATIONAL DEVELOPMENT BANK PLC	0.2798214939706283
AEL.N0000	ACCESS ENGINEERING PLC	NTB.N0000	NATIONS TRUST BANK PLC	0.2084734144505659
AEL.N0000	ACCESS ENGINEERING PLC	NHL.N0000	NAWALOKA HOSPITALS PLC	0.1375771296298703
AEL.N0000	ACCESS ENGINEERING PLC	NEST.N0000	NESTLE LANKA PLC	0.07679240244679834
AEL.N0000	ACCESS ENGINEERING PLC	ODEL.N0000	ODEL PLC	-0.06019303485585699
AEL.N0000	ACCESS ENGINEERING PLC	BFN.N0000	ORIENT FINANCE PLC	0.17055171332557054
AEL.N0000	ACCESS ENGINEERING PLC	OSEA.N0000	OVERSEAS REALTY (CEYLON) PLC	0.317882730305583
AEL.N0000	ACCESS ENGINEERING PLC	PALM.N0000	PALM GARDEN HOTELS PLC	0.1285094661710108
